uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesO,periods
http://www.wikidata.org/entity/Q134593318,Glenn Renwick,1955,education,http://www.wikidata.org/entity/Q106203059,Pine Hill School,2,public school | primary school,1941-1960
http://www.wikidata.org/entity/Q134593318,Glenn Renwick,1955,education,http://www.wikidata.org/entity/Q501758,University of Florida,5,public research university | public educational institution of the United States | open-access publisher | land-grant university | public university,1941-1960
http://www.wikidata.org/entity/Q134620549,Quentin Bordage,1981,education,http://www.wikidata.org/entity/Q3475561,Schulich School of Business,1,business school,1981-2000
http://www.wikidata.org/entity/Q134620549,Quentin Bordage,1981,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1981-2000
http://www.wikidata.org/entity/Q134620549,Quentin Bordage,1981,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1981-2000
http://www.wikidata.org/entity/Q134620549,Quentin Bordage,1981,education,http://www.wikidata.org/entity/Q3268844,Lycée Michel-Montaigne,1,educational facility,1981-2000
http://www.wikidata.org/entity/Q134727917,Marika Zimmermann,1974,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1961-1980
http://www.wikidata.org/entity/Q134727917,Marika Zimmermann,1974,education,http://www.wikidata.org/entity/Q858979,Institut national des sciences appliquées de Toulouse,2,engineering college | grande école,1961-1980
http://www.wikidata.org/entity/Q134727917,Marika Zimmermann,1974,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1961-1980
http://www.wikidata.org/entity/Q134882375,Gilles Gouédard-Comte,1955,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1960
http://www.wikidata.org/entity/Q134882375,Gilles Gouédard-Comte,1955,education,http://www.wikidata.org/entity/Q4041,Lumière University Lyon 2,1,university in France,1941-1960
http://www.wikidata.org/entity/Q134882375,Gilles Gouédard-Comte,1955,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1960
http://www.wikidata.org/entity/Q134889638,Knud Erik Andersen,1960,education,http://www.wikidata.org/entity/Q21065223,Maribo Gymnasium,1,gymnasium,1941-1960
http://www.wikidata.org/entity/Q134889638,Knud Erik Andersen,1960,education,http://www.wikidata.org/entity/Q1269766,Technical University of Denmark,2,institute of technology | public university,1941-1960
http://www.wikidata.org/entity/Q134974296,Q134974296,1969,education,http://www.wikidata.org/entity/Q703620,Copenhagen Business School,2,open-access publisher | business school,1961-1980
http://www.wikidata.org/entity/Q13560770,Laura J. Alber,1968,education,http://www.wikidata.org/entity/Q49117,University of Pennsylvania,4,research university | private university | Colonial Colleges | private not-for-profit educational institution,1961-1980
http://www.wikidata.org/entity/Q13563124,Sheri L. Dew,1953,education,http://www.wikidata.org/entity/Q332498,Brigham Young University,4,production company | private not-for-profit educational institution | organization | private university,1941-1960
http://www.wikidata.org/entity/Q13632234,Christophe Cuvillier,1962,education,http://www.wikidata.org/entity/Q273535,HEC Paris,1,business school,1961-1980
http://www.wikidata.org/entity/Q13632234,Christophe Cuvillier,1962,membership,http://www.wikidata.org/entity/Q112611146,HEC Alumni,1,organization,1961-1980
http://www.wikidata.org/entity/Q1368405,Jeff Merkley,1956,education,http://www.wikidata.org/entity/Q5233051,David Douglas High School,1,high school,1941-1960
http://www.wikidata.org/entity/Q1368405,Jeff Merkley,1956,education,http://www.wikidata.org/entity/Q2349578,Princeton School of Public and International Affairs,1,public policy school,1941-1960
http://www.wikidata.org/entity/Q1368405,Jeff Merkley,1956,education,http://www.wikidata.org/entity/Q41506,Stanford University,4,research university | private university | private not-for-profit educational institution | open-access publisher,1941-1960
http://www.wikidata.org/entity/Q1368405,Jeff Merkley,1956,education,http://www.wikidata.org/entity/Q21578,Princeton University,5,research university | private university | Colonial Colleges | academic publisher | private not-for-profit educational institution,1941-1960
http://www.wikidata.org/entity/Q1374132,Olli-Pekka Kallasvuo,1953,education,http://www.wikidata.org/entity/Q28695,University of Helsinki,2,public university | organization,1941-1960
http://www.wikidata.org/entity/Q1374512,Jack Canfield,1944,education,http://www.wikidata.org/entity/Q15142,University of Massachusetts Amherst,3,university | land-grant university | public educational institution of the United States,1941-1960
http://www.wikidata.org/entity/Q1374512,Jack Canfield,1944,education,http://www.wikidata.org/entity/Q6554816,Linsly School,2,university-preparatory school | school,1941-1960
