,personUri,personLabel,birthYear,gender,countries,continents,occupations
884,http://www.wikidata.org/entity/Q1289889,Jim Clyburn,1940,male,United States,North America,"chief executive officer, politician, teacher"
885,http://www.wikidata.org/entity/Q97577574,Johan Andreas Eberlein,1840,male,Germany,Europe,"chief executive officer, merchant"
886,http://www.wikidata.org/entity/Q97120072,Amit Edri,1969,male,Israel,Asia,"chief executive officer, military officer"
887,http://www.wikidata.org/entity/Q106166620,Kristin Wallevik,1965,female,Norway,Europe,chief executive officer
888,http://www.wikidata.org/entity/Q5321922,E. Hunter Harrison,1944,male,United States,North America,"chief executive officer, businessperson"
889,http://www.wikidata.org/entity/Q12524647,Wishnutama,1970,male,Indonesia,Asia,"journalist, chief executive officer"
890,http://www.wikidata.org/entity/Q23614805,Prince Karl Alfred of Liechtenstein,1910,male,Austria,Europe,"aristocrat, chief executive officer"
891,http://www.wikidata.org/entity/Q50364756,Konstantinos Ioannou,1969,male,Cyprus,Europe,"chief executive officer, politician"
892,http://www.wikidata.org/entity/Q105908809,Jacques Lagarde,1938,male,"United States, France","North America, Europe","businessperson, chief executive officer"
893,http://www.wikidata.org/entity/Q63882770,Joan Carling,1963,female,Philippines,Asia,"environmentalist, human rights activist, chief executive officer"
894,http://www.wikidata.org/entity/Q48344823,Emmanuel Marill,1981,male,France,Europe,"chief executive officer, businessperson"
895,http://www.wikidata.org/entity/Q18120904,Hillel Cherney,1953,male,Israel,Asia,"chief executive officer, businessperson"
896,http://www.wikidata.org/entity/Q130236314,Guillaume Robin,1965,male,France,Europe,"businessperson, chief executive officer"
897,http://www.wikidata.org/entity/Q11903007,Yrjö Kauko,1886,male,Finland,Europe,"chemist, chief executive officer"
898,http://www.wikidata.org/entity/Q113483347,Festus Awuah Kwofie,1967,male,Ghana,Africa,"managing director, chief executive officer, politician"
899,http://www.wikidata.org/entity/Q1045681,Carsten Spohr,1966,male,Germany,Europe,"manager, aircraft pilot, chief executive officer"
900,http://www.wikidata.org/entity/Q16129069,Yair Revivo,1975,male,Israel,Asia,"chief executive officer, politician"
901,http://www.wikidata.org/entity/Q50505362,Nikolay Storonsky,1984,male,"United Kingdom, Russia",Europe,"trader, chief executive officer, entrepreneur, businessperson"
902,http://www.wikidata.org/entity/Q7704243,Terry Considine,1947,male,United States,North America,"chief executive officer, politician"
903,http://www.wikidata.org/entity/Q6789159,Matt Ouimet,1958,male,United States,North America,chief executive officer
904,http://www.wikidata.org/entity/Q5237706,David Morgan,1947,male,Australia,Oceania,"chief executive officer, civil servant"
905,http://www.wikidata.org/entity/Q134882375,Gilles Gouédard-Comte,1955,male,France,Europe,"businessperson, chief executive officer, entrepreneur"
906,http://www.wikidata.org/entity/Q33137379,Bruno Jauffret,1974,male,France,Europe,"chief executive officer, entrepreneur, businessperson"
907,http://www.wikidata.org/entity/Q1386366,Timotheus Höttges,1962,male,Germany,Europe,"manager, chief executive officer, entrepreneur"
908,http://www.wikidata.org/entity/Q81804240,Pentti Palmroth,1901,male,Finland,Europe,"industrialist, chief executive officer, civil servant, politician"
909,http://www.wikidata.org/entity/Q98110169,Anne Lévy,1971,female,Switzerland,Europe,chief executive officer
910,http://www.wikidata.org/entity/Q123314577,Vincent Carteron,1946,male,France,Europe,"businessperson, chief executive officer, entrepreneur"
911,http://www.wikidata.org/entity/Q98635286,Adolf Taivainen,1889,male,"Finland, Grand Principality of Finland",Europe,chief executive officer
912,http://www.wikidata.org/entity/Q24009799,Radii Shalin,1933,male,"Soviet Union, Russia","Europe, Asia","university teacher, chief executive officer, scientist"
913,http://www.wikidata.org/entity/Q12248440,Nashwa Al-Ruwaini,1972,female,United Arab Emirates,Asia,"television presenter, chief executive officer, businessperson"
914,http://www.wikidata.org/entity/Q101252390,Yann Bucaille-Lanrezac,1969,male,France,Europe,"businessperson, chief executive officer, entrepreneur"
915,http://www.wikidata.org/entity/Q16135744,John Coates,1950,male,Australia,Oceania,"chief executive officer, jurist, entrepreneur"
916,http://www.wikidata.org/entity/Q5958339,Anders Lindström,1955,male,Sweden,Europe,"chief executive officer, military personnel"
917,http://www.wikidata.org/entity/Q13560797,Kendra Scott,1974,female,United States,North America,chief executive officer
918,http://www.wikidata.org/entity/Q2287912,Simon Wolfson,1967,male,United Kingdom,Europe,"chief executive officer, entrepreneur, politician, businessperson"
919,http://www.wikidata.org/entity/Q2251631,Diego Della Valle,1953,male,Italy,Europe,"chief executive officer, entrepreneur, lawyer"
920,http://www.wikidata.org/entity/Q33140057,Annick Pichavant-Ruty,1958,female,France,Europe,"chief executive officer, businessperson"
921,http://www.wikidata.org/entity/Q17484454,Gary Gannaway,1954,male,United States,North America,chief executive officer
922,http://www.wikidata.org/entity/Q57973856,Ambrose Mandvulo Dlamini,1968,male,Eswatini,Africa,"chief executive officer, politician"
923,http://www.wikidata.org/entity/Q21041473,Chuck Robbins,1965,male,United States,North America,chief executive officer
924,http://www.wikidata.org/entity/Q16223307,Logan Mulvey,1984,male,United States,North America,chief executive officer
925,http://www.wikidata.org/entity/Q15825650,Leonhard Stärk,1959,male,Germany,Europe,"manager, chief executive officer"
926,http://www.wikidata.org/entity/Q6978240,Q6978240,1963,female,Israel,Asia,"manager, chief executive officer, lawyer"
927,http://www.wikidata.org/entity/Q120844702,Ervin Plett,1980,male,Belize,North America,"teacher, chief executive officer, farmer"
928,http://www.wikidata.org/entity/Q55081362,Hassan Tampuli,1977,male,Ghana,Africa,"chief executive officer, politician, lawyer"
929,http://www.wikidata.org/entity/Q879350,Bjarne Corydon,1973,male,Kingdom of Denmark,Europe,"chief executive officer, politician"
930,http://www.wikidata.org/entity/Q724440,Vicki Escarra,1955,female,United States,North America,chief executive officer
931,http://www.wikidata.org/entity/Q913003,Brian Robbins,1963,male,United States,North America,"director, chief executive officer, actor"
932,http://www.wikidata.org/entity/Q8003081,Will Sessoms,1954,male,United States,North America,"bank officer, chief executive officer, politician"
933,http://www.wikidata.org/entity/Q58009960,Leslie Jackson Chihuly,1961,female,United States,North America,"board member, chief executive officer"
934,http://www.wikidata.org/entity/Q115740087,Andrea Carandell i Vallduriola,1989,female,Spain,Europe,"businessperson, chief executive officer"
935,http://www.wikidata.org/entity/Q2902124,Naftali Blumenthal,1922,male,Israel,Asia,"chief executive officer, politician, businessperson"
936,http://www.wikidata.org/entity/Q970354,Ariel Atias,1970,male,Israel,Asia,"director, chief executive officer, politician"
937,http://www.wikidata.org/entity/Q123518790,Q123518790,1952,male,Israel,Asia,"businessperson, chief executive officer"
938,http://www.wikidata.org/entity/Q96482707,Minda Harts,1983,female,United States,North America,"writer, orator, chief executive officer"
939,http://www.wikidata.org/entity/Q63244174,Avi Ben Assayag,1965,male,Israel,Asia,chief executive officer
940,http://www.wikidata.org/entity/Q6759816,Margaret Pritchard,1951,female,United Kingdom,Europe,"radio personality, announcer, television presenter, chief executive officer"
941,http://www.wikidata.org/entity/Q95983294,Verónica Pascual Boé,1979,female,Spain,Europe,chief executive officer
942,http://www.wikidata.org/entity/Q19875593,Suran Dickson,1977,female,New Zealand,Oceania,"chief executive officer, businessperson, teacher"
943,http://www.wikidata.org/entity/Q16148101,Philip John Burgan,1951,male,"England, United Kingdom",Europe,"racing automobile driver, chief executive officer"
944,http://www.wikidata.org/entity/Q39083634,Ivan Loskutov,1900,male,Soviet Union,"Europe, Asia","chief executive officer, statesperson, engineer"
945,http://www.wikidata.org/entity/Q16867459,Petr Valdman,1972,male,Czechoslovakia,Europe,chief executive officer
946,http://www.wikidata.org/entity/Q131455830,Shimi Geshayed,1985,male,Israel,Asia,"social activist, chief executive officer"
947,http://www.wikidata.org/entity/Q33261694,Alice Zagury,1984,female,France,Europe,"chief executive officer, entrepreneur, businessperson"
948,http://www.wikidata.org/entity/Q55687800,Austin Russell,1995,male,United States,North America,"chief executive officer, inventor"
949,http://www.wikidata.org/entity/Q3177681,Jessica Mathews,1946,female,United States,North America,chief executive officer
950,http://www.wikidata.org/entity/Q5044471,Carol Meyrowitz,1954,female,United States,North America,"chief executive officer, businessperson"
951,http://www.wikidata.org/entity/Q6208434,Joe B. Foster,1934,male,United States,North America,"chief executive officer, inventor"
952,http://www.wikidata.org/entity/Q119041937,Jacques Pommeraud,1976,male,France,Europe,"director, chief executive officer"
953,http://www.wikidata.org/entity/Q2549041,Ward Howell,1910,male,United States,North America,chief executive officer
954,http://www.wikidata.org/entity/Q4760775,Andy Harrison,1957,male,United Kingdom,Europe,"chief executive officer, entrepreneur"
955,http://www.wikidata.org/entity/Q16302144,Nicole Reich de Polignac,1965,female,Mexico,North America,"banker, chief executive officer"
956,http://www.wikidata.org/entity/Q22081303,Nahum Itzkovich,1950,male,Israel,Asia,"chief executive officer, farmer, politician"
957,http://www.wikidata.org/entity/Q85520327,Elisabeth Maråk Støle,1968,female,Norway,Europe,chief executive officer
958,http://www.wikidata.org/entity/Q24922653,Yair Cohen,1954,male,Israel,Asia,"manager, chief executive officer, military officer"
959,http://www.wikidata.org/entity/Q64862451,Bruno Lamas Silva,1977,male,Brazil,South America,chief executive officer
960,http://www.wikidata.org/entity/Q18157398,Larry Robbins,1969,male,United States,North America,chief executive officer
961,http://www.wikidata.org/entity/Q7013222,Q7013222,1893,male,"Israel, Ottoman Empire","Asia, Africa, Europe","manager, chief executive officer"
962,http://www.wikidata.org/entity/Q1561837,Stewart Butterfield,1973,male,Canada,North America,"chief executive officer, entrepreneur"
963,http://www.wikidata.org/entity/Q19481845,Rony Abovitz,1971,male,United States,North America,chief executive officer
964,http://www.wikidata.org/entity/Q133308508,Hege Skryseth,1967,female,Norway,Europe,chief executive officer
965,http://www.wikidata.org/entity/Q1659240,Low Tuck Kwong,1948,male,Indonesia,Asia,"director, chief executive officer, entrepreneur, businessperson"
966,http://www.wikidata.org/entity/Q7817225,Tom Petters,1957,male,United States,North America,chief executive officer
967,http://www.wikidata.org/entity/Q111451083,María Jesús Almazor,1970,female,Spain,Europe,"telecommunications engineering, chief executive officer"
968,http://www.wikidata.org/entity/Q126330,Hermann Scholl,1935,male,Germany,Europe,"chief executive officer, engineer"
969,http://www.wikidata.org/entity/Q23301593,Amir Avivi,1969,male,Israel,Asia,"chief executive officer, military officer"
970,http://www.wikidata.org/entity/Q105392636,Xu Xiaoliang,1973,male,People's Republic of China,Asia,chief executive officer
971,http://www.wikidata.org/entity/Q21464363,Karsten Kjær,1950,male,Kingdom of Denmark,Europe,"journalist, chief executive officer"
972,http://www.wikidata.org/entity/Q113138873,Q113138873,1974,male,Israel,Asia,chief executive officer
973,http://www.wikidata.org/entity/Q104758759,Bruno Tallent,1966,male,France,Europe,"businessperson, chief executive officer"
974,http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,male,United States,North America,"chief executive officer, entrepreneur, businessperson"
975,http://www.wikidata.org/entity/Q6173014,Gösta Serlachius,1876,male,Finland,Europe,"industrialist, chief executive officer, businessperson"
976,http://www.wikidata.org/entity/Q30053248,Ofer Sela,1958,male,Israel,Asia,"chief executive officer, politician"
977,http://www.wikidata.org/entity/Q5590797,Håkan Buskhe,1963,male,Sweden,Europe,"chief executive officer, businessperson"
978,http://www.wikidata.org/entity/Q16991458,Jesper Åberg,1967,male,Finland,Europe,chief executive officer
979,http://www.wikidata.org/entity/Q24851990,Atul Khatri,1968,male,India,Asia,"chief executive officer, actor"
980,http://www.wikidata.org/entity/Q115170805,Richard Poirier,1963,male,France,Europe,"businessperson, chief executive officer"
981,http://www.wikidata.org/entity/Q3934610,Riccardo Ruggiero,1960,male,Italy,Europe,"manager, chief executive officer"
982,http://www.wikidata.org/entity/Q20117554,David Baszucki,1963,male,United States,North America,"founder, chief executive officer, entrepreneur, engineer"
983,http://www.wikidata.org/entity/Q6014989,Miguel Pérez de los Mozos,1901,male,Spain,Europe,"chief executive officer, economist"
984,http://www.wikidata.org/entity/Q54394264,Sivan Yaari,1978,female,Israel,Asia,"activist, chief executive officer"
985,http://www.wikidata.org/entity/Q25850434,William David Butler-Adams,1974,male,United Kingdom,Europe,chief executive officer
986,http://www.wikidata.org/entity/Q3369351,Patrick Collard,1953,male,France,Europe,chief executive officer
987,http://www.wikidata.org/entity/Q16131863,Alon Dumanis,1950,male,Israel,Asia,"manager, chief executive officer, military personnel"
988,http://www.wikidata.org/entity/Q114366642,Beat Nüesch,1965,male,Switzerland,Europe,chief executive officer
989,http://www.wikidata.org/entity/Q6916156,Moshe Schnitzer,1921,male,"Israel, Kingdom of Romania","Asia, Europe","manager, chief executive officer, entrepreneur, businessperson"
