uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q130754919,Charles-Elias Farah,1996,education,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris,1,school,1971-2000,['school']
http://www.wikidata.org/entity/Q130754919,Charles-Elias Farah,1996,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q130754919,Charles-Elias Farah,1996,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q131019490,Gabriel Bulgaru,1973,education,http://www.wikidata.org/entity/Q458666,Gheorghe Asachi Technical University of Iași,3,open-access publisher | research university | university,1971-2000,"['open-access publisher', 'research university', 'university']"
http://www.wikidata.org/entity/Q131106008,Thierry Thomas,1953,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q131106008,Thierry Thomas,1953,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q131147948,Joshua Ivars Medina,1991,education,http://www.wikidata.org/entity/Q2003976,Technical University of Valencia,2,open-access publisher | public university,1971-2000,"['open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q131312026,Richard Gordon Handover,1946,education,http://www.wikidata.org/entity/Q4930752,Blundell's School,2,boarding school | independent school,1941-1970,"['boarding school', 'independent school']"
http://www.wikidata.org/entity/Q131362562,Christophe Del Toso,1969,education,http://www.wikidata.org/entity/Q3268619,Lycée Chaptal,1,educational institution,1941-1970,['educational institution']
http://www.wikidata.org/entity/Q131362562,Christophe Del Toso,1969,employment,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q131362562,Christophe Del Toso,1969,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q131362562,Christophe Del Toso,1969,education,http://www.wikidata.org/entity/Q666786,"École Nationale Supérieure de Physique, Électronique et Matériaux",2,grande école | school,1941-1970,"['grande école', 'school']"
http://www.wikidata.org/entity/Q131362562,Christophe Del Toso,1969,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q131362562,Christophe Del Toso,1969,education,http://www.wikidata.org/entity/Q1665121,Grenoble Institute of Technology,2,institute of technology | research institute,1941-1970,"['institute of technology', 'research institute']"
http://www.wikidata.org/entity/Q131385766,Q131385766,1974,education,http://www.wikidata.org/entity/Q182973,University of Iowa,3,public educational institution of the united states | public research university | university,1971-2000,"['public educational institution of the united states', 'public research university', 'university']"
http://www.wikidata.org/entity/Q131392623,Ye Guofu,1977,education,http://www.wikidata.org/entity/Q8070947,Zhongnan University of Economics and Law,2,higher education institution directly under ministry of education of the people’s republic of china | university,1971-2000,"['higher education institution directly under ministry of education of the people’s republic of china', 'university']"
http://www.wikidata.org/entity/Q131402477,Constance Gruy,1990,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q131402477,Constance Gruy,1990,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q131402477,Constance Gruy,1990,education,http://www.wikidata.org/entity/Q3578252,École Nationale Supérieure des Mines de Saint-Étienne,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q131412805,Thasneem Marjan,1999,education,http://www.wikidata.org/entity/Q7895155,University of Calicut,1,state public university,1971-2000,['state public university']
http://www.wikidata.org/entity/Q131433846,Paolo Ruggeri,1995,education,http://www.wikidata.org/entity/Q3943517,SDA Bocconi School of Management,2,business school | school,1971-2000,"['business school', 'school']"
http://www.wikidata.org/entity/Q131433846,Paolo Ruggeri,1995,education,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,3,business school | faculty | publishing company,1971-2000,"['business school', 'faculty', 'publishing company']"
http://www.wikidata.org/entity/Q131433846,Paolo Ruggeri,1995,education,http://www.wikidata.org/entity/Q127602703,University of Trento Department of Economics and Management,1,academic department,1971-2000,['academic department']
http://www.wikidata.org/entity/Q131433846,Paolo Ruggeri,1995,education,http://www.wikidata.org/entity/Q14715514,Harvard Extension School,1,academic department,1971-2000,['academic department']
http://www.wikidata.org/entity/Q131433846,Paolo Ruggeri,1995,education,http://www.wikidata.org/entity/Q1047226,Hult International Business School,2,business school | educational institution,1971-2000,"['business school', 'educational institution']"
http://www.wikidata.org/entity/Q131436134,Musaed AlDawsari,2000,membership,http://www.wikidata.org/entity/Q54872003,Qiddiya City,2,amusement park | neighborhood,1971-2000,"['amusement park', 'neighborhood']"
http://www.wikidata.org/entity/Q131436134,Musaed AlDawsari,2000,membership,http://www.wikidata.org/entity/Q698639,Red Bull GmbH,2,business | privately held company,1971-2000,"['business', 'privately held company']"
http://www.wikidata.org/entity/Q131436134,Musaed AlDawsari,2000,education,http://www.wikidata.org/entity/Q104670131,Arab Open University Saudi Arabia,2,educational institution | university,1971-2000,"['educational institution', 'university']"
http://www.wikidata.org/entity/Q131436497,Yao Runhao,1988,education,http://www.wikidata.org/entity/Q274486,Waseda University,2,academic publisher | private university,1971-2000,"['academic publisher', 'private university']"
http://www.wikidata.org/entity/Q131442414,Bogdan Neacșu,1979,education,http://www.wikidata.org/entity/Q1167563,Bucharest University of Economic Studies,3,open-access publisher | public university | research university,1971-2000,"['open-access publisher', 'public university', 'research university']"
http://www.wikidata.org/entity/Q131448634,Christophe Deguine,1977,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q131448634,Christophe Deguine,1977,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q131450952,Heli Backman,1970,education,http://www.wikidata.org/entity/Q501841,University of Turku,1,university,1941-1970,['university']
http://www.wikidata.org/entity/Q131461885,Jean-Guillaume Kleis,1988,education,http://www.wikidata.org/entity/Q3269062,Lycee Francais Charles de Gaulle,3,aefe managed schools | french school abroad | independent school,1971-2000,"['aefe managed schools', 'french school abroad', 'independent school']"
http://www.wikidata.org/entity/Q131461885,Jean-Guillaume Kleis,1988,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q131461885,Jean-Guillaume Kleis,1988,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q131539109,John Morris,1948,education,http://www.wikidata.org/entity/Q5568366,Glendale High School,1,high school,1941-1970,['high school']
http://www.wikidata.org/entity/Q131539109,John Morris,1948,education,http://www.wikidata.org/entity/Q5309401,Drury University,2,private not-for-profit educational institution | university,1941-1970,"['private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q131540062,Alain Guélennoc,1961,membership,http://www.wikidata.org/entity/Q112611146,HEC Alumni,1,organization,1941-1970,['organization']
http://www.wikidata.org/entity/Q131540062,Alain Guélennoc,1961,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q131540062,Alain Guélennoc,1961,education,http://www.wikidata.org/entity/Q1144549,Pierre and Marie Curie University,2,defunct organization | university in france,1941-1970,"['defunct organization', 'university in france']"
http://www.wikidata.org/entity/Q131540062,Alain Guélennoc,1961,education,http://www.wikidata.org/entity/Q273535,HEC Paris,1,business school,1941-1970,['business school']
